chunk_id,num_movies,length,movie_ids,text
399,5,1840,"10067,10068,10069,10070,10071","Movie: The Shaggy Dog
ID: 10067
Cast Members (21): Tim Allen, Kristin Davis, Danny Glover, Spencer Breslin, Robert Downey Jr., Zena Grey, Joshua Leonard, Jane Curtin, Annabelle Gurwitch, Jarrad Paul...
Crew Members (26): Jeanne McCarthy, Ronald R. Reiss, Bill Walsh, Alan Menken, Juel Bestrop, Tim Allen, Gabriel Beristain, Daniel T. Dorrance, Molly Maginnis, Cormac Wibberley...

Movie: Nine 1/2 Weeks
ID: 10068
Cast Members (10): Mickey Rourke, Kim Basinger, Margaret Whitton, David Margulies, Chri..."
400,5,1872,"10071,10072,10073,10074,10075","Movie: The Brothers Solomon
ID: 10071
Cast Members (19): Will Arnett, Will Forte, Kristen Wiig, Chi McBride, Lee Majors, Sam Lloyd, Malin Åkerman, Bill Hader, Jenna Fischer, Michael Ormsby...
Crew Members (25): Lisa Beach, Sarah Katzman, Tim Suhrstedt, John Paino, Tom Werner, Marc Dabe, John Swihart, Tracey Wadmore-Smith, Will Forte, Bob Odenkirk...

Movie: A Nightmare on Elm Street 3: Dream Warriors
ID: 10072
Cast Members (28): Robert Englund, Patricia Arquette, Heather Langenkamp, John Saxon, ..."
401,5,1855,"10075,10077,10090,10092,10096","Movie: Blood and Chocolate
ID: 10075
Cast Members (20): Agnes Bruckner, Hugh Dancy, Katja Riemann, Olivier Martinez, Bryan Dick, Chris Geere, Jack Wilson, Vitalie Ursu, Tom Harper, Bogdan Voda...
Crew Members (38): Kevin Phipps, Tom Rosenberg, Johnny Klimek, Reinhold Heil, Gary Lucchesi, Richard S. Wright, Robert Bernacchi, Ehren Kruger, Ehren Kruger, Nancy Nayor...

Movie: A Sound of Thunder
ID: 10077
Cast Members (20): Heike Makatsch, Armin Rohde, David Oyelowo, Wilfried Hochholdinger, Edward ..."
402,5,1827,"10096,10105,10115,10117,10131","Movie: 13 Going on 30
ID: 10096
Cast Members (50): Jennifer Garner, Mark Ruffalo, Judy Greer, Andy Serkis, Kathy Baker, Samuel Ball, Marcia DeBonis, Phil Reeves, Sean Marquette, Christa Brittany  Allen...
Crew Members (45): Don Burgess, Terri Taylor, Ellen Lewis, Theodore Shapiro, Leslie E. Rollins, Todd Garner, Dan Kolsrud, Steven Kirshoff, Susan Arnold, Gary Winick...

Movie: Saints and Soldiers
ID: 10105
Cast Members (20): Larry Bagby, Alexander Polinsky, Kirby Heyborne, Corbin Allred, Ethan ..."
403,5,1801,"10131,10132,10133,10135,10136","Movie: A Nightmare on Elm Street 4: The Dream Master
ID: 10131
Cast Members (29): Robert Englund, Tuesday Knight, Ken Sagoes, Rodney Eastman, Lisa Wilcox, Andras Jones, Danny Hassel, Brooke Theiss, Toy Newkirk, Nicholas Mele...
Crew Members (15): Brian Helgeland, Wes Craven, Robert Shaye, Sara Risher, Michael N. Knue, Renny Harlin, Rachel Talalay, Stephen Diener, Chuck Weiss, Jim Wheat...

Movie: Talk Radio
ID: 10132
Cast Members (7): Eric Bogosian, Ellen Greene, Leslie Hope, John C. McGinley, A..."
404,5,1787,"10136,10137,10138,10139,10140","Movie: The Golden Child
ID: 10136
Cast Members (8): Eddie Murphy, Charles Dance, Charlotte Lewis, Victor Wong, Peter Kwong, Jasmine Reate, James Hong, Randall 'Tex' Cobb
Crew Members (10): Robert D. Wachs, Richard A. Harris, Donald E. Thorin, Phil Tippett, Michael Ritchie, Michel Colombier, Edward S. Feldman, Dennis Feldman, Charles R. Meeker, Richard Tienken

Movie: Stuart Little
ID: 10137
Cast Members (18): Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Nathan Lane, Jeffrey Jones..."
405,5,1874,"10140,10147,10152,10153,10154","Movie: The Chronicles of Narnia: The Voyage of the Dawn Treader
ID: 10140
Cast Members (19): Skandar Keynes, Georgie Henley, Simon Pegg, Gary Sweet, Arthur Angel, Tilda Swinton, Tony Nixon, Shane Rangi, Colin Moody, Ben Barnes...
Crew Members (31): Mark Robins, Rick Shaine, Mark Johnson, Andrew Adamson, C. S. Lewis, Philip Steuer, Douglas Gresham, Perry Moore, Christopher Markus, Stephen McFeely...

Movie: Bad Santa
ID: 10147
Cast Members (19): Billy Bob Thornton, Tony Cox, Brett Kelly, Bernie M..."
406,5,1857,"10154,10156,10159,10160,10162","Movie: Mickey Blue Eyes
ID: 10154
Cast Members (14): Hugh Grant, James Caan, Jeanne Tripplehorn, Burt Young, James Fox, Joe Viterelli, Gerry Becker, Maddie Corman, Tony Darrow, Paul Lazar...
Crew Members (8): Charles Mulvehill, Donald E. Thorin, Basil Poledouris, Elizabeth Hurley, David Freeman, Robert Kuhn, Kelly Makin, Adam Scheinman

Movie: History of the World: Part I
ID: 10156
Cast Members (40): Mel Brooks, Dom DeLuise, Madeline Kahn, Harvey Korman, Cloris Leachman, Ron Carey, Gregory Hines..."
407,5,1822,"10162,10163,10167,10179,10183","Movie: Waking Ned
ID: 10162
Cast Members (56): Ian Bannen, David Kelly, Fionnula Flanagan, Susan Lynch, Brendan Dempsey, James Nesbitt, Paul Vaughan, Adrian Robinson, Maura O'Malley, Robert Hickey...
Crew Members (8): Henry Braham, Alan Strachan, Shaun Davey, Kirk Jones, Kirk Jones, Alexandre Heylen, Richard Holmes, Glynis Murray

Movie: The Lawnmower Man
ID: 10163
Cast Members (11): Jeff Fahey, Pierce Brosnan, Jenny Wright, Mark Bringelson, Geoffrey Lewis, Jeremy Slate, Dean Norris, Colleen Cof..."
408,5,1717,"10183,10184,10185,10186,10187","Movie: Frozen River
ID: 10183
Cast Members (9): Melissa Leo, Misty Upham, Charlie McDermott, John Canoe, Jay Klaitz, Dylan Carusona, James Reilly, Michael O'Keefe, Mark Boone Junior
Crew Members (16): Kate Williams, Courtney Hunt, Courtney Hunt, Heather Rae, Reed Morano, Peter Golub, Chip Hourihan, Inbal Weinberg, Jasmine E. Ballou, Max Sherwood...

Movie: He's Just Not That Into You
ID: 10184
Cast Members (41): Ben Affleck, Jennifer Aniston, Drew Barrymore, Jennifer Connelly, Kevin Connolly, Br..."
409,5,1703,"10187,10188,10189,10191,10192","Movie: Swing Vote
ID: 10187
Cast Members (28): Kevin Costner, Madeline Carroll, Paula Patton, Kelsey Grammer, Dennis Hopper, Nathan Lane, Stanley Tucci, George Lopez, Judge Reinhold, Charles Esten...
Crew Members (30): Kevin Costner, Mary Vernieu, Jim Wilson, Jeff Carson, Marcia Calosio, Steve Saklad, Venus Kanani, Lisa Jensen, Shane Hurlbut, Joshua Michael Stern...

Movie: The Sisterhood of the Traveling Pants 2
ID: 10188
Cast Members (25): Alexis Bledel, Amber Tamblyn, America Ferrera, Blake L..."
410,5,1565,"10192,10193,10195,10196,10197","Movie: Shrek Forever After
ID: 10192
Cast Members (35): Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas, Julie Andrews, Jon Hamm, John Cleese, Craig Robinson, Walt Dohrn, Jane Lynch...
Crew Members (6): William Steig, Mike Mitchell, Josh Klausner, Darren Lemke , Steve Cunningham, Josh LaBrot

Movie: Toy Story 3
ID: 10193
Cast Members (45): Tom Hanks, Tim Allen, Ned Beatty, Joan Cusack, Michael Keaton, Whoopi Goldberg, Bonnie Hunt, Wallace Shawn, John Ratzenberger, Don Rickles...
Crew Me..."
411,5,1795,"10197,10198,10199,10200,10201","Movie: Nine
ID: 10197
Cast Members (14): Judi Dench, Daniel Day-Lewis, Marion Cotillard, Penélope Cruz, Sophia Loren, Nicole Kidman, Kate Hudson, Fergie, Ricky Tognazzi, Enzo Cilenti...
Crew Members (4): Colleen Atwood, Michael Tolkin, Rob Marshall, Marc Platt

Movie: The Princess and the Frog
ID: 10198
Cast Members (23): Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Jennifer Cody, Jim Cummings, Peter Bartlett, Jenifer Lewis, Oprah Winfrey, Terrence Howard...
Crew Members (99)..."
412,5,1789,"10201,10202,10204,10207,10208","Movie: Yes Man
ID: 10201
Cast Members (20): Jim Carrey, Zooey Deschanel, Rhys Darby, Sasha Alexander, Fionnula Flanagan, Luis Guzmán, Danny Masterson, Molly Sims, Bradley Cooper, John Michael Higgins...
Crew Members (39): Bruce Berman, Richard D. Zanuck, David Rubin, Robert D. Yeoman, Victor J. Zolfo, Craig Alpert, Katterli Frauenfelder, David Heyman, Marty P. Ewing, Bill Corso...

Movie: Bedtime Stories
ID: 10202
Cast Members (71): Adam Sandler, Keri Russell, Guy Pearce, Courteney Cox, Lucy Law..."
413,5,1792,"10208,10212,10214,10215,10217","Movie: Muppets from Space
ID: 10208
Cast Members (18): Steve Whitmire, Dave Goelz, Bill Barretta, Frank Oz, Jerry Nelson, Jeffrey Tambor, F. Murray Abraham, Rob Schneider, Kathy Griffin, Josh Charles...
Crew Members (9): Richard Pearson, Alan Caso, Ken Kaufman, Michael A. Stevenson, Tim Hill, Martin G. Baker, Jerry Juhl, Joey Mazzarino, Jamshied Sharifi

Movie: Ravenous
ID: 10212
Cast Members (11): Guy Pearce, Robert Carlyle, David Arquette, Jeremy Davies, Neal McDonough, Stephen Spinella, Josep..."
414,5,1809,"10217,10218,10219,10220,10223","Movie: The Sweet Hereafter
ID: 10217
Cast Members (9): Ian Holm, Caerthan Banks, Sarah Polley, Tom McCamus, Gabrielle Rose, Alberta Watson, Maury Chaykin, Stephanie Morgenstern, Bruce Greenwood
Crew Members (26): Mychael Danna, András Hámori, Robert Lantos, Susan Shipton, Paul Sarossy, Atom Egoyan, Atom Egoyan, Atom Egoyan, Camelia Frieberg, Russell Banks...

Movie: Swingers
ID: 10218
Cast Members (61): Jon Favreau, Vince Vaughn, Ron Livingston, Patrick Van Horn, Alex Désert, Heather Graham, Dee..."
415,5,1760,"10223,10225,10226,10229,10238","Movie: A Simple Plan
ID: 10223
Cast Members (9): Bill Paxton, Bridget Fonda, Billy Bob Thornton, Brent Briscoe, Chelcie Ross, Gary Cole, Becky Ann Baker, Tom Carey, Jack Walsh
Crew Members (31): Julie Weiss, Gary Levinsohn, Danny Elfman, Arthur Coburn, Michael Polaire, Mark Gordon, Ilene Starger, Patrizia von Brandenstein, Hilton Rosemarin, Sam Raimi...

Movie: Friday the 13th Part VI: Jason Lives
ID: 10225
Cast Members (12): Thom Mathews, Jennifer Cooke, David Kagen, Renée Jones, Tom Fridley, C..."
416,5,1788,"10238,10246,10253,10269,10279","Movie: Cries and Whispers
ID: 10238
Cast Members (8): Harriet Andersson, Ingrid Thulin, Kari Sylwan, Liv Ullmann, Erland Josephson, Henning Moritzen, Georg Årlin, Ingmar Bergman
Crew Members (11): Ingmar Bergman, Ingmar Bergman, Ingmar Bergman, Sven Nykvist, Lars-Owe Carlberg, Marik Vos-Lundh, Marik Vos-Lundh, Siv Lundgren, Sven Fahlén, Owe Svensson...

Movie: Porky's
ID: 10246
Cast Members (44): Dan Monahan, Mark Herrier, Wyatt Knight, Cyril O'Reilly, Kaki Hunter, Kim Cattrall, Tony Ganios, Art..."
417,5,1904,"10279,10280,10281,10283,10285","Movie: Summer of Sam
ID: 10279
Cast Members (19): John Leguizamo, Adrien Brody, Mira Sorvino, Jennifer Esposito, Anthony LaPaglia, Michael Rispoli, Saverio Guerra, Bebe Neuwirth, Patti LuPone, Mike Starr...
Crew Members (18): Ellen Kuras, Thérèse DePrez, Jon Kilik, Spike Lee, Spike Lee, Spike Lee, Terence Blanchard, Barry Alexander Brown, Victor Colicchio, Michael Imperioli...

Movie: Thinner
ID: 10280
Cast Members (10): Robert John Burke, Joe Mantegna, Lucinda Jenney, Michael Constantine, Kari ..."
418,5,1839,"10285,10288,10306,10307,10312","Movie: Jason Goes to Hell: The Final Friday
ID: 10285
Cast Members (12): Kane Hodder, John D. LeMay, Kari Keegan, Steven Williams, Steven Culp, Erin Gray, Rusty Schwimmer, Richard Gant, Leslie Jordan, Billy Green Bush...
Crew Members (15): Kane Hodder, Harry Manfredini, Sean S. Cunningham, Adam Marcus, Debbie Hayn-Cass, Jay Huguely, Dean Lorey, Bill Dill, David Handman, Kimberly Greene...

Movie: Fido
ID: 10288
Cast Members (15): Billy Connolly, Carrie-Anne Moss, Dylan Baker, Kesun Loder, Henry ..."
419,5,1914,"10312,10313,10314,10315,10316","Movie: Patch Adams
ID: 10312
Cast Members (28): Robin Williams, Philip Seymour Hoffman, Bob Gunton, Peter Coyote, Michael Jeter, Monica Potter, Harve Presnell, Daniel London, Josef Sommer, Irma P. Hall...
Crew Members (54): Debra Zane, Phedon Papamichael, Linda DeScenna, Steve Oedekerk, Tom Shadyac, Scott Hill, Judy L. Ruskin, Marc Shaiman, Barry Kemp, Jeff Carson...

Movie: The Men Who Stare at Goats
ID: 10313
Cast Members (35): George Clooney, Ewan McGregor, Jeff Bridges, Kevin Spacey, Robert ..."
420,5,1906,"10316,10317,10320,10327,10329","Movie: The Ides of March
ID: 10316
Cast Members (54): Ryan Gosling, George Clooney, Philip Seymour Hoffman, Paul Giamatti, Evan Rachel Wood, Marisa Tomei, Jeffrey Wright, Max Minghella, Jennifer Ehle, Gregory Itzin...
Crew Members (69): Phedon Papamichael, George Clooney, George Clooney, George Clooney, Ellen Chenoweth, Stephen Mirrione, Alexandre Desplat, Louise Frogley, Leonardo DiCaprio, Edward Tise...

Movie: Our Brand Is Crisis
ID: 10317
Cast Members (14): Sandra Bullock, Anthony Mackie, Bi..."
421,5,1854,"10329,10330,10331,10333,10336","Movie: Congo
ID: 10329
Cast Members (21): Laura Linney, Dylan Walsh, Ernie Hudson, Tim Curry, Grant Heslov, Joe Don Baker, Lorene Noh, Mary Ellen Trainor, Misty Rosas, Stuart Pankin...
Crew Members (9): Sam Mercer, Kathleen Kennedy, Frank Marshall, Frank Marshall, Jerry Goldsmith, Michael Crichton, Anne V. Coates, Allen Daviau, John Patrick Shanley

Movie: Freaky Friday
ID: 10330
Cast Members (34): Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould, Haley Hudson, Chad Michael Murray, Din..."
422,5,1861,"10336,10339,10350,10353,10357","Movie: Spawn
ID: 10336
Cast Members (10): Michael Jai White, Martin Sheen, John Leguizamo, Theresa Randle, Nicol Williamson, D. B. Sweeney, Melinda Clarke, Miko Hughes, Sydni Beaudoin, Frank Welker
Crew Members (16): Mary Jo Slater, Guillermo Navarro, Graeme Revell, Eric Orbom, Michael N. Knue, Philip Harrison, Daniel J. Lester, Alan B. McElroy, Clint Goldman, Todd McFarlane...

Movie: Moby Dick
ID: 10339
Cast Members (10): Gregory Peck, Richard Basehart, Leo Genn, James Robertson Justice, Harry..."
423,5,1847,"10357,10358,10362,10364,10366","Movie: Volcano
ID: 10357
Cast Members (16): Tommy Lee Jones, Anne Heche, Gaby Hoffmann, Don Cheadle, Joshua Fardon, Jacqueline Kim, Keith David, John Corbett, Michael Rispoli, John Carroll Lynch...
Crew Members (10): Alan Silvestri, Michael Tronick, Mick Jackson, Neal H. Moritz, Theo van de Sande, Billy Ray, Andrew Z. Davis, Don Brochu, Jerome Armstrong, Jack Keller

Movie: Zack and Miri Make a Porno
ID: 10358
Cast Members (14): Seth Rogen, Elizabeth Banks, Jennifer Schwalbach Smith, Jason Mewes..."
424,5,1779,"10366,10368,10375,10377,10383","Movie: Universal Soldier: The Return
ID: 10366
Cast Members (12): Jean-Claude Van Damme, Kiana Tom, Bill Goldberg, Michael Jai White, Heidi Schanz, Xander Berkeley, Justin Lazard, Daniel von Bargen, James Black, Karis Paige Bryant...
Crew Members (8): Don Davis, Daniel Melnick, Mic Rodgers, Jean-Claude Van Damme, William Malone, John Fasano, Mike Benson, Peter Malota

Movie: Tea with Mussolini
ID: 10368
Cast Members (16): Cher, Judi Dench, Joan Plowright, Maggie Smith, Lily Tomlin, Baird Wallace..."
425,5,1758,"10383,10384,10385,10386,10388","Movie: Lost Souls
ID: 10383
Cast Members (21): Winona Ryder, Ben Chaplin, Sarah Wynter, Philip Baker Hall, John Hurt, Elias Koteas, John Diehl, Alfre Woodard, Victor Slezak, John Beasley...
Crew Members (5): Janusz Kamiński, Anne Goursaud, Meg Ryan, Jan A.P. Kaczmarek, Betsy Stahl

Movie: Supernova
ID: 10384
Cast Members (12): James Spader, Angela Bassett, Robert Forster, Lou Diamond Phillips, Peter Facinelli, Robin Tunney, Wilson Cruz, Eddy Rice Jr., Knox White, Kerrigan Mahan...
Crew Members (..."
426,5,1659,"10388,10390,10391,10393,10395","Movie: The Limey
ID: 10388
Cast Members (14): Terence Stamp, Lesley Ann Warren, Luis Guzmán, Barry Newman, Joe Dallesandro, Nicky Katt, Peter Fonda, Amelia Heinle, Melissa George, William Lucking...
Crew Members (31): Gary Frutkoff, Debra Zane, Cliff Martinez, Sarah Flack, Steven Soderbergh, Louise Frogley, John Hardy, Edward Lachman, Kathryn Peters, Lem Dobbs...

Movie: For Love of the Game
ID: 10390
Cast Members (7): Kevin Costner, Kelly Preston, John C. Reilly, Jena Malone, J.K. Simmons, Bria..."
427,5,1730,"10395,10397,10398,10400,10402","Movie: Wolf
ID: 10395
Cast Members (15): Jack Nicholson, Christopher Plummer, James Spader, Michelle Pfeiffer, Kate Nelligan, Richard Jenkins, Eileen Atkins, David Hyde Pierce, Om Puri, Ron Rifkin...
Crew Members (36): John Dexter, Linda DeScenna, Douglas Wick, Juliet Taylor, Ennio Morricone, Ellen Lewis, Robert Greenhut, Bo Welch, Mike Nichols, M. James Arnett...

Movie: Angela's Ashes
ID: 10397
Cast Members (27): Emily Watson, Robert Carlyle, Joe Breen, Michael Legge, Ciaran Owens, J.J. Murphy..."
428,5,1805,"10402,10410,10413,10414,10416","Movie: Deuce Bigalow: Male Gigolo
ID: 10402
Cast Members (16): Rob Schneider, William Forsythe, Eddie Griffin, Arija Bareikis, Oded Fehr, Gail O'Grady, Richard Riehle, Jacqueline Obradors, Big Boy, Amy Poehler...
Crew Members (7): George Bowers, Rob Schneider, Adam Sandler, Teddy Castellucci, Peter Lyons Collister, Mike Mitchell, Mike Cachuela

Movie: Hoffa
ID: 10410
Cast Members (106): Jack Nicholson, Danny DeVito, Armand Assante, J. T. Walsh, John C. Reilly, Natalija Nogulich, Kevin Crowley, R..."
429,5,1824,"10416,10425,10426,10428,10431","Movie: What Planet Are You From?
ID: 10416
Cast Members (12): Garry Shandling, Annette Bening, John Goodman, Greg Kinnear, Linda Fiorentino, Ben Kingsley, Judy Greer, Richard Jenkins, Stacey Travis, Janeane Garofalo...
Crew Members (9): Carter Burwell, Richard Marks, Michael Ballhaus, Mike Nichols, Mike Nichols, Ed Solomon, Peter Tolan, Garry Shandling, Garry Shandling

Movie: The Death and Life of Bobby Z
ID: 10425
Cast Members (23): Paul Walker, Laurence Fishburne, Olivia Wilde, Jason Lewis, M..."
430,5,1834,"10431,10436,10437,10439,10445","Movie: War
ID: 10431
Cast Members (21): Jet Li, Jason Statham, John Lone, Devon Aoki, Luis Guzmán, Saul Rubinek, Ryo Ishibashi, Sung Kang, Andrea Roth, Kenneth Choi...
Crew Members (22): Brian Tyler, Peter Block, Chris August, Mike Elliott, Steve Chasman, Maureen Webb, Pierre Morel, Louise Roper, Michael Paseornek, James Bamford...

Movie: The Age of Innocence
ID: 10436
Cast Members (24): Daniel Day-Lewis, Michelle Pfeiffer, Winona Ryder, Alexis Smith, Geraldine Chaplin, Jonathan Pryce, Linda Fa..."
431,5,1785,"10445,10448,10461,10468,10471","Movie: Shadowlands
ID: 10445
Cast Members (14): Anthony Hopkins, Debra Winger, John Wood, Julian Fellowes, Roddy Maude-Roxby, Michael Denison, Tim McMullan, Edward Hardwicke, James Frain, Robert Flemyng...
Crew Members (26): Michael Lamont, Roger Pratt, William Nicholson, William Nicholson, George Fenton, Lesley Walker, Penny Rose, Richard Attenborough, Richard Attenborough, Stuart Craig...

Movie: Rapa Nui
ID: 10448
Cast Members (15): Jason Scott Lee, Esai Morales, Sandrine Holt, Eru Potaka-Dew..."
432,5,1692,"10471,10472,10476,10477,10478","Movie: Next Friday
ID: 10471
Cast Members (17): Ice Cube, Mike Epps, Justin Pierce, John Witherspoon, Don Curry, Jacob Vargas, Lobo Sebastian, Rolando Molina, Lisa Rodríguez, Tom Lister Jr....
Crew Members (8): Terence Blanchard, Elena Maganini, Ice Cube, Ice Cube, Ice Cube, Christopher Baffa, Steve Carr, DJ Pooh

Movie: Down to You
ID: 10472
Cast Members (11): Freddie Prinze Jr., Julia Stiles, Selma Blair, Shawn Hatosy, Zak Orth, Ashton Kutcher, Rosario Dawson, Henry Winkler, Lucie Arnaz, Laure..."
433,5,1727,"10478,10480,10481,10483,10488","Movie: Tin Cup
ID: 10478
Cast Members (12): Kevin Costner, Don Johnson, Cheech Marin, George Perez, Rene Russo, Linda Hart, Dennis Burkley, Rex Linn, Lou Myers, Richard Lineback...
Crew Members (32): Victoria Thomas, Ron Shelton, Ron Shelton, David V. Lester, James D. Bissell, William Ross, Gary Foster, Christopher Burian-Mohr, Ric McElvin, David Siegel...

Movie: Nurse Betty
ID: 10480
Cast Members (21): Renée Zellweger, Morgan Freeman, Chris Rock, Greg Kinnear, Aaron Eckhart, Tia Texada, Crispi..."
434,5,1852,"10488,10490,10496,10501,10514","Movie: Nim's Island
ID: 10488
Cast Members (23): Abigail Breslin, Jodie Foster, Gerard Butler, Michael Carman, Mark Brady, Anthony Simcoe, Christopher James Baker, Maddison Joyce, Peter Callan, Rhonda Doyle...
Crew Members (19): Jeffrey Kurland, Deborah Riley, Stuart Dryburgh, Nancy Nayor, Patrick Doyle, Barry Robison, Stuart Levy, Paula Mazur, Paula Mazur, Jennifer Flackett...

Movie: Drop Dead Gorgeous
ID: 10490
Cast Members (19): Kirsten Dunst, Ellen Barkin, Denise Richards, Amy Adams, Kirsti..."
435,5,1617,"10514,10521,10523,10527,10528","Movie: The Andromeda Strain
ID: 10514
Cast Members (22): Arthur Hill, David Wayne, James Olson, Kate Reid, Paula Kelly, George Mitchell, Ramon Bieri, Peter Hobbs, Kermit Murdock, Richard O'Brien...
Crew Members (17): Robert Wise, Robert Wise, Boris Leven, Richard H. Kline, Helen Colvig, Michael Crichton, William H. Tuntke, John W. Holmes, Douglas Trumbull, Ruby R. Levitt...

Movie: Bride Wars
ID: 10521
Cast Members (28): Anne Hathaway, Kate Hudson, Bryan Greenberg, Chris Pratt, Steve Howey, Cand..."
